     Temperature          CDdata          UVdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV            Phi1            PhiA            PhiB              Ka              Kb        Residual
    3.127000e+02    3.037250e+00    2.171700e+00    1.166720e+00    1.250826e+00    1.334932e+00    2.138905e+00    2.142757e+00    2.146608e+00    2.429276e-01    7.505722e-01    6.500173e-03    1.252902e+00    2.833085e+02    0.000000e+00
    3.126000e+02    3.742150e+00    2.176800e+00    1.201795e+00    1.287839e+00    1.373882e+00    2.138052e+00    2.141911e+00    2.145771e+00    2.415771e-01    7.517303e-01    6.692518e-03    1.264234e+00    2.947815e+02    0.000000e+00
    3.125000e+02    2.822250e+00    2.173700e+00    1.237934e+00    1.325957e+00    1.413981e+00    2.137206e+00    2.141073e+00    2.144941e+00    2.402312e-01    7.528782e-01    6.890608e-03    1.275675e+00    3.067270e+02    0.000000e+00
    3.124000e+02    3.508950e+00    2.176300e+00    1.275167e+00    1.365215e+00    1.455262e+00    2.136367e+00    2.140242e+00    2.144117e+00    2.388899e-01    7.540155e-01    7.094618e-03    1.287227e+00    3.191647e+02    0.000000e+00
    3.123000e+02    3.083650e+00    2.172000e+00    1.313530e+00    1.405646e+00    1.497761e+00    2.135535e+00    2.139418e+00    2.143301e+00    2.375532e-01    7.551421e-01    7.304726e-03    1.298891e+00    3.321152e+02    0.000000e+00
    3.122000e+02    4.889250e+00    2.178200e+00    1.353056e+00    1.447286e+00    1.541516e+00    2.134710e+00    2.138601e+00    2.142491e+00    2.362210e-01    7.562579e-01    7.521118e-03    1.310669e+00    3.456000e+02    0.000000e+00
    3.121000e+02    3.328850e+00    2.160100e+00    1.393781e+00    1.490172e+00    1.586562e+00    2.133893e+00    2.137791e+00    2.141689e+00    2.348934e-01    7.573626e-01    7.743983e-03    1.322561e+00    3.596414e+02    0.000000e+00
    3.120000e+02    2.679950e+00    2.166700e+00    1.435742e+00    1.534341e+00    1.632940e+00    2.133083e+00    2.136988e+00    2.140894e+00    2.335703e-01    7.584562e-01    7.973519e-03    1.334569e+00    3.742629e+02    0.000000e+00
    3.119000e+02    2.035070e+00    2.166800e+00    1.478978e+00    1.579833e+00    1.680689e+00    2.132280e+00    2.136193e+00    2.140107e+00    2.322517e-01    7.595383e-01    8.209927e-03    1.346693e+00    3.894888e+02    0.000000e+00
    3.118000e+02    4.061350e+00    2.168700e+00    1.523526e+00    1.626688e+00    1.729850e+00    2.131485e+00    2.135406e+00    2.139327e+00    2.309377e-01    7.606089e-01    8.453417e-03    1.358936e+00    4.053445e+02    0.000000e+00
    3.117000e+02    2.341050e+00    2.161600e+00    1.569427e+00    1.674946e+00    1.780466e+00    2.130698e+00    2.134626e+00    2.138555e+00    2.296281e-01    7.616677e-01    8.704203e-03    1.371297e+00    4.218565e+02    0.000000e+00
    3.116000e+02    3.420950e+00    2.165200e+00    1.616724e+00    1.724652e+00    1.832580e+00    2.129919e+00    2.133854e+00    2.137790e+00    2.283230e-01    7.627145e-01    8.962508e-03    1.383780e+00    4.390523e+02    0.000000e+00
    3.115000e+02    3.764450e+00    2.168800e+00    1.665459e+00    1.775848e+00    1.886238e+00    2.129147e+00    2.133091e+00    2.137034e+00    2.270224e-01    7.637491e-01    9.228561e-03    1.396384e+00    4.569608e+02    0.000000e+00
    3.114000e+02    2.511250e+00    2.163100e+00    1.715675e+00    1.828581e+00    1.941487e+00    2.128384e+00    2.132335e+00    2.136286e+00    2.257262e-01    7.647712e-01    9.502597e-03    1.409111e+00    4.756120e+02    0.000000e+00
    3.113000e+02    2.019030e+00    2.157500e+00    1.767420e+00    1.882897e+00    1.998374e+00    2.127629e+00    2.131587e+00    2.135545e+00    2.244344e-01    7.657808e-01    9.784860e-03    1.421962e+00    4.950372e+02    0.000000e+00
    3.112000e+02    2.924050e+00    2.172100e+00    1.820740e+00    1.938844e+00    2.056948e+00    2.126883e+00    2.130848e+00    2.134813e+00    2.231470e-01    7.667774e-01    1.007560e-02    1.434939e+00    5.152690e+02    0.000000e+00
    3.111000e+02    2.175570e+00    2.160900e+00    1.875683e+00    1.996472e+00    2.117262e+00    2.126145e+00    2.130118e+00    2.134090e+00    2.218640e-01    7.677609e-01    1.037508e-02    1.448043e+00    5.363415e+02    0.000000e+00
    3.110000e+02    3.248750e+00    2.160300e+00    1.932299e+00    2.055833e+00    2.179367e+00    2.125416e+00    2.129396e+00    2.133375e+00    2.205854e-01    7.687310e-01    1.068356e-02    1.461275e+00    5.582901e+02    0.000000e+00
    3.109000e+02    4.911150e+00    2.164000e+00    1.990641e+00    2.116979e+00    2.243317e+00    2.124696e+00    2.128683e+00    2.132669e+00    2.193112e-01    7.696875e-01    1.100132e-02    1.474636e+00    5.811520e+02    0.000000e+00
    3.108000e+02    3.092850e+00    2.162700e+00    2.050761e+00    2.179966e+00    2.309170e+00    2.123985e+00    2.127979e+00    2.131972e+00    2.180412e-01    7.706301e-01    1.132864e-02    1.488129e+00    6.049656e+02    0.000000e+00
    3.107000e+02    3.654350e+00    2.155800e+00    2.112715e+00    2.244848e+00    2.376982e+00    2.123284e+00    2.127284e+00    2.131284e+00    2.167756e-01    7.715586e-01    1.166582e-02    1.501753e+00    6.297714e+02    0.000000e+00
    3.106000e+02    2.447510e+00    2.157000e+00    2.176560e+00    2.311686e+00    2.446812e+00    2.122591e+00    2.126598e+00    2.130606e+00    2.155143e-01    7.724726e-01    1.201315e-02    1.515512e+00    6.556112e+02    0.000000e+00
    3.105000e+02    3.892850e+00    2.158100e+00    2.242353e+00    2.380538e+00    2.518723e+00    2.121909e+00    2.125922e+00    2.129936e+00    2.142572e-01    7.733719e-01    1.237095e-02    1.529405e+00    6.825289e+02    0.000000e+00
    3.104000e+02    4.083750e+00    2.162500e+00    2.310155e+00    2.451466e+00    2.592778e+00    2.121236e+00    2.125256e+00    2.129277e+00    2.130043e-01    7.742561e-01    1.273955e-02    1.543435e+00    7.105702e+02    0.000000e+00
    3.103000e+02    3.564450e+00    2.157400e+00    2.380029e+00    2.524535e+00    2.669041e+00    2.120573e+00    2.124600e+00    2.128627e+00    2.117557e-01    7.751250e-01    1.311926e-02    1.557602e+00    7.397828e+02    0.000000e+00
    3.102000e+02    4.951750e+00    2.162300e+00    2.452038e+00    2.599810e+00    2.747581e+00    2.119920e+00    2.123953e+00    2.127987e+00    2.105113e-01    7.759783e-01    1.351044e-02    1.571909e+00    7.702164e+02    0.000000e+00
    3.101000e+02    4.980950e+00    2.149700e+00    2.526250e+00    2.677358e+00    2.828467e+00    2.119277e+00    2.123317e+00    2.127357e+00    2.092710e-01    7.768156e-01    1.391344e-02    1.586357e+00    8.019228e+02    0.000000e+00
    3.100000e+02    4.376050e+00    2.163600e+00    2.602732e+00    2.757251e+00    2.911770e+00    2.118646e+00    2.122692e+00    2.126738e+00    2.080348e-01    7.776365e-01    1.432862e-02    1.600947e+00    8.349561e+02    0.000000e+00
    3.099000e+02    5.077850e+00    2.159100e+00    2.681556e+00    2.839560e+00    2.997565e+00    2.118025e+00    2.122077e+00    2.126129e+00    2.068028e-01    7.784408e-01    1.475636e-02    1.615681e+00    8.693729e+02    0.000000e+00
    3.098000e+02    4.611250e+00    2.152400e+00    2.762794e+00    2.924360e+00    3.085927e+00    2.117415e+00    2.121473e+00    2.125532e+00    2.055749e-01    7.792281e-01    1.519704e-02    1.630559e+00    9.052318e+02    0.000000e+00
    3.097000e+02    3.190250e+00    2.160000e+00    2.846521e+00    3.011728e+00    3.176936e+00    2.116816e+00    2.120880e+00    2.124945e+00    2.043510e-01    7.799980e-01    1.565106e-02    1.645585e+00    9.425945e+02    0.000000e+00
    3.096000e+02    2.001600e+00    2.154000e+00    2.932815e+00    3.101744e+00    3.270673e+00    2.116228e+00    2.120299e+00    2.124369e+00    2.031311e-01    7.807500e-01    1.611885e-02    1.660759e+00    9.815249e+02    0.000000e+00
    3.095000e+02    4.859850e+00    2.153800e+00    3.021757e+00    3.194489e+00    3.367222e+00    2.115653e+00    2.119729e+00    2.123806e+00    2.019152e-01    7.814839e-01    1.660082e-02    1.676083e+00    1.022090e+03    0.000000e+00
    3.094000e+02    3.728850e+00    2.151800e+00    3.113428e+00    3.290049e+00    3.466669e+00    2.115089e+00    2.119171e+00    2.123253e+00    2.007034e-01    7.821992e-01    1.709741e-02    1.691558e+00    1.064359e+03    0.000000e+00
    3.093000e+02    4.990450e+00    2.145900e+00    3.207915e+00    3.388510e+00    3.569104e+00    2.114538e+00    2.118626e+00    2.122713e+00    1.994954e-01    7.828955e-01    1.760909e-02    1.707187e+00    1.108406e+03    0.000000e+00
    3.092000e+02    4.638650e+00    2.154100e+00    3.305306e+00    3.489962e+00    3.674619e+00    2.113999e+00    2.118092e+00    2.122185e+00    1.982913e-01    7.835724e-01    1.813630e-02    1.722970e+00    1.154305e+03    0.000000e+00
    3.091000e+02    5.361750e+00    2.143000e+00    3.405692e+00    3.594500e+00    3.783309e+00    2.113473e+00    2.117572e+00    2.121670e+00    1.970911e-01    7.842293e-01    1.867956e-02    1.738909e+00    1.202137e+03    0.000000e+00
    3.090000e+02    2.613150e+00    2.142600e+00    3.509166e+00    3.702219e+00    3.895272e+00    2.112960e+00    2.117064e+00    2.121168e+00    1.958947e-01    7.848659e-01    1.923934e-02    1.755006e+00    1.251984e+03    0.000000e+00
    3.089000e+02    4.290050e+00    2.147700e+00    3.615826e+00    3.813219e+00    4.010611e+00    2.112461e+00    2.116570e+00    2.120678e+00    1.947022e-01    7.854817e-01    1.981617e-02    1.771263e+00    1.303932e+03    0.000000e+00
    3.088000e+02    4.706850e+00    2.144400e+00    3.725773e+00    3.927601e+00    4.129429e+00    2.111975e+00    2.116089e+00    2.120202e+00    1.935133e-01    7.860761e-01    2.041058e-02    1.787681e+00    1.358071e+03    0.000000e+00
    3.087000e+02    4.361450e+00    2.147300e+00    3.839110e+00    4.045473e+00    4.251835e+00    2.111503e+00    2.115622e+00    2.119740e+00    1.923283e-01    7.866486e-01    2.102313e-02    1.804262e+00    1.414496e+03    0.000000e+00
    3.086000e+02    2.512150e+00    2.138400e+00    3.955943e+00    4.166942e+00    4.377941e+00    2.111046e+00    2.115169e+00    2.119292e+00    1.911468e-01    7.871988e-01    2.165437e-02    1.821007e+00    1.473303e+03    0.000000e+00
    3.085000e+02    4.375150e+00    2.148700e+00    4.076384e+00    4.292123e+00    4.507863e+00    2.110603e+00    2.114731e+00    2.118859e+00    1.899691e-01    7.877260e-01    2.230490e-02    1.837919e+00    1.534596e+03    0.000000e+00
    3.084000e+02    5.454050e+00    2.140600e+00    4.200546e+00    4.421132e+00    4.641718e+00    2.110175e+00    2.114307e+00    2.118440e+00    1.887949e-01    7.882298e-01    2.297532e-02    1.855000e+00    1.598481e+03    0.000000e+00
    3.083000e+02    5.792850e+00    2.153700e+00    4.328549e+00    4.554090e+00    4.779631e+00    2.109763e+00    2.113899e+00    2.118036e+00    1.876243e-01    7.887094e-01    2.366626e-02    1.872250e+00    1.665070e+03    0.000000e+00
    3.082000e+02    4.689550e+00    2.143900e+00    4.460512e+00    4.691121e+00    4.921729e+00    2.109366e+00    2.113507e+00    2.117647e+00    1.864572e-01    7.891644e-01    2.437837e-02    1.889672e+00    1.734478e+03    0.000000e+00
    3.081000e+02    4.929050e+00    2.149000e+00    4.596563e+00    4.832353e+00    5.068143e+00    2.108985e+00    2.113130e+00    2.117275e+00    1.852936e-01    7.895941e-01    2.511231e-02    1.907267e+00    1.806828e+03    0.000000e+00
    3.080000e+02    5.202250e+00    2.142800e+00    4.736831e+00    4.977920e+00    5.219010e+00    2.108621e+00    2.112770e+00    2.116919e+00    1.841334e-01    7.899978e-01    2.586878e-02    1.925038e+00    1.882246e+03    0.000000e+00
    3.079000e+02    4.046850e+00    2.142900e+00    4.881451e+00    5.127960e+00    5.374468e+00    2.108274e+00    2.112427e+00    2.116579e+00    1.829766e-01    7.903749e-01    2.664849e-02    1.942987e+00    1.960863e+03    0.000000e+00
    3.078000e+02    6.107650e+00    2.138500e+00    5.030563e+00    5.282613e+00    5.534663e+00    2.107944e+00    2.112100e+00    2.116256e+00    1.818232e-01    7.907247e-01    2.745218e-02    1.961114e+00    2.042819e+03    0.000000e+00
    3.077000e+02    5.111850e+00    2.141900e+00    5.184309e+00    5.442028e+00    5.699746e+00    2.107632e+00    2.111792e+00    2.115951e+00    1.806730e-01    7.910464e-01    2.828061e-02    1.979423e+00    2.128257e+03    0.000000e+00
    3.076000e+02    5.889950e+00    2.145600e+00    5.342839e+00    5.606355e+00    5.869871e+00    2.107339e+00    2.111502e+00    2.115664e+00    1.795260e-01    7.913394e-01    2.913457e-02    1.997914e+00    2.217327e+03    0.000000e+00
    3.075000e+02    5.427550e+00    2.148200e+00    5.506306e+00    5.775752e+00    6.045198e+00    2.107064e+00    2.111230e+00    2.115396e+00    1.783823e-01    7.916029e-01    3.001488e-02    2.016591e+00    2.310186e+03    0.000000e+00
    3.074000e+02    4.795250e+00    2.142100e+00    5.674869e+00    5.950381e+00    6.225893e+00    2.106808e+00    2.110977e+00    2.115146e+00    1.772416e-01    7.918360e-01    3.092237e-02    2.035454e+00    2.406999e+03    0.000000e+00
    3.073000e+02    5.082150e+00    2.148200e+00    5.848693e+00    6.130409e+00    6.412126e+00    2.106572e+00    2.110744e+00    2.114915e+00    1.761041e-01    7.920380e-01    3.185793e-02    2.054506e+00    2.507935e+03    0.000000e+00
    3.072000e+02    6.566450e+00    2.144400e+00    6.027947e+00    6.316011e+00    6.604076e+00    2.106357e+00    2.110531e+00    2.114705e+00    1.749695e-01    7.922081e-01    3.282245e-02    2.073749e+00    2.613175e+03    0.000000e+00
    3.071000e+02    5.800150e+00    2.137400e+00    6.212807e+00    6.507365e+00    6.801924e+00    2.106162e+00    2.110338e+00    2.114514e+00    1.738379e-01    7.923452e-01    3.381686e-02    2.093186e+00    2.722903e+03    0.000000e+00
    3.070000e+02    6.576950e+00    2.146000e+00    6.403455e+00    6.704658e+00    7.005861e+00    2.105988e+00    2.110167e+00    2.114345e+00    1.727092e-01    7.924486e-01    3.484213e-02    2.112817e+00    2.837315e+03    0.000000e+00
    3.069000e+02    7.130750e+00    2.137800e+00    6.600080e+00    6.908081e+00    7.216082e+00    2.105837e+00    2.110017e+00    2.114198e+00    1.715834e-01    7.925174e-01    3.589926e-02    2.132645e+00    2.956613e+03    0.000000e+00
    3.068000e+02    6.550350e+00    2.143300e+00    6.802876e+00    7.117832e+00    7.432789e+00    2.105707e+00    2.109890e+00    2.114072e+00    1.704603e-01    7.925505e-01    3.698928e-02    2.152672e+00    3.081010e+03    0.000000e+00
    3.067000e+02    5.328950e+00    2.133400e+00    7.012045e+00    7.334119e+00    7.656193e+00    2.105601e+00    2.109786e+00    2.113970e+00    1.693399e-01    7.925469e-01    3.811325e-02    2.172901e+00    3.210728e+03    0.000000e+00
    3.066000e+02    8.203450e+00    2.138900e+00    7.227795e+00    7.557152e+00    7.886509e+00    2.105519e+00    2.109705e+00    2.113891e+00    1.682221e-01    7.925056e-01    3.927229e-02    2.193333e+00    3.345997e+03    0.000000e+00
    3.065000e+02    3.513150e+00    2.135600e+00    7.450343e+00    7.787153e+00    8.123963e+00    2.105461e+00    2.109648e+00    2.113835e+00    1.671070e-01    7.924255e-01    4.046754e-02    2.213971e+00    3.487058e+03    0.000000e+00
    3.064000e+02    9.096250e+00    2.139400e+00    7.679911e+00    8.024349e+00    8.368787e+00    2.105428e+00    2.109617e+00    2.113805e+00    1.659943e-01    7.923055e-01    4.170018e-02    2.234817e+00    3.634165e+03    0.000000e+00
    3.063000e+02    7.602550e+00    2.131100e+00    7.916733e+00    8.268977e+00    8.621221e+00    2.105421e+00    2.109611e+00    2.113800e+00    1.648841e-01    7.921445e-01    4.297144e-02    2.255872e+00    3.787579e+03    0.000000e+00
    3.062000e+02    7.579550e+00    2.151700e+00    8.161047e+00    8.521281e+00    8.881514e+00    2.105441e+00    2.109631e+00    2.113821e+00    1.637762e-01    7.919413e-01    4.428258e-02    2.277140e+00    3.947577e+03    0.000000e+00
    3.061000e+02    7.683650e+00    2.136300e+00    8.413103e+00    8.781513e+00    9.149923e+00    2.105488e+00    2.109678e+00    2.113869e+00    1.626705e-01    7.916945e-01    4.563494e-02    2.298623e+00    4.114444e+03    0.000000e+00
    3.060000e+02    6.504050e+00    2.134800e+00    8.673157e+00    9.049937e+00    9.426716e+00    2.105563e+00    2.109754e+00    2.113945e+00    1.615671e-01    7.914031e-01    4.702985e-02    2.320323e+00    4.288482e+03    0.000000e+00
    3.059000e+02    7.415850e+00    2.141900e+00    8.941477e+00    9.326822e+00    9.712168e+00    2.105666e+00    2.109858e+00    2.114049e+00    1.604657e-01    7.910655e-01    4.846875e-02    2.342242e+00    4.470001e+03    0.000000e+00
    3.058000e+02    7.586250e+00    2.129900e+00    9.218338e+00    9.612452e+00    1.000657e+01    2.105800e+00    2.109992e+00    2.114183e+00    1.593664e-01    7.906805e-01    4.995308e-02    2.364382e+00    4.659331e+03    0.000000e+00
    3.057000e+02    8.183850e+00    2.134600e+00    9.504027e+00    9.907115e+00    1.031020e+01    2.105964e+00    2.110156e+00    2.114347e+00    1.582690e-01    7.902466e-01    5.148436e-02    2.386747e+00    4.856811e+03    0.000000e+00
    3.056000e+02    7.753950e+00    2.137000e+00    9.798841e+00    1.021112e+01    1.062339e+01    2.106160e+00    2.110351e+00    2.114542e+00    1.571735e-01    7.897623e-01    5.306416e-02    2.409337e+00    5.062799e+03    0.000000e+00
    3.055000e+02    8.198150e+00    2.131100e+00    1.010309e+01    1.052477e+01    1.094645e+01    2.106388e+00    2.110579e+00    2.114770e+00    1.560797e-01    7.892262e-01    5.469411e-02    2.432157e+00    5.277667e+03    0.000000e+00
    3.054000e+02    9.944550e+00    2.134900e+00    1.041708e+01    1.084839e+01    1.127970e+01    2.106649e+00    2.110840e+00    2.115030e+00    1.549875e-01    7.886366e-01    5.637588e-02    2.455208e+00    5.501804e+03    0.000000e+00
    3.053000e+02    9.517950e+00    2.136200e+00    1.074116e+01    1.118232e+01    1.162348e+01    2.106945e+00    2.111135e+00    2.115324e+00    1.538969e-01    7.879918e-01    5.811123e-02    2.478493e+00    5.735616e+03    0.000000e+00
    3.052000e+02    9.201450e+00    2.130700e+00    1.107567e+01    1.152691e+01    1.197816e+01    2.107276e+00    2.111465e+00    2.115654e+00    1.528078e-01    7.872903e-01    5.990197e-02    2.502014e+00    5.979527e+03    0.000000e+00
    3.051000e+02    9.018750e+00    2.134800e+00    1.142095e+01    1.188252e+01    1.234409e+01    2.107644e+00    2.111832e+00    2.116020e+00    1.517199e-01    7.865301e-01    6.174997e-02    2.525774e+00    6.233981e+03    0.000000e+00
    3.050000e+02    7.653150e+00    2.136100e+00    1.177739e+01    1.224953e+01    1.272166e+01    2.108050e+00    2.112236e+00    2.116423e+00    1.506333e-01    7.857095e-01    6.365718e-02    2.549775e+00    6.499441e+03    0.000000e+00
    3.049000e+02    9.437150e+00    2.132600e+00    1.214536e+01    1.262831e+01    1.311126e+01    2.108494e+00    2.112680e+00    2.116865e+00    1.495478e-01    7.848266e-01    6.562561e-02    2.574020e+00    6.776390e+03    0.000000e+00
    3.048000e+02    7.583550e+00    2.135200e+00    1.252526e+01    1.301928e+01    1.351330e+01    2.108978e+00    2.113162e+00    2.117346e+00    1.484633e-01    7.838793e-01    6.765735e-02    2.598512e+00    7.065333e+03    0.000000e+00
    3.047000e+02    9.513650e+00    2.132900e+00    1.291749e+01    1.342285e+01    1.392820e+01    2.109504e+00    2.113686e+00    2.117869e+00    1.473797e-01    7.828658e-01    6.975457e-02    2.623254e+00    7.366799e+03    0.000000e+00
    3.046000e+02    1.041905e+01    2.141900e+00    1.332250e+01    1.383945e+01    1.435639e+01    2.110072e+00    2.114253e+00    2.118434e+00    1.462968e-01    7.817837e-01    7.191953e-02    2.648247e+00    7.681339e+03    0.000000e+00
    3.045000e+02    1.339175e+01    2.137000e+00    1.374072e+01    1.426953e+01    1.479834e+01    2.110684e+00    2.114863e+00    2.119042e+00    1.452145e-01    7.806310e-01    7.415456e-02    2.673495e+00    8.009529e+03    0.000000e+00
    3.044000e+02    1.036755e+01    2.137600e+00    1.417261e+01    1.471357e+01    1.525452e+01    2.111341e+00    2.115519e+00    2.119696e+00    1.441327e-01    7.794053e-01    7.646206e-02    2.699001e+00    8.351970e+03    0.000000e+00
    3.043000e+02    1.001085e+01    2.134400e+00    1.461865e+01    1.517203e+01    1.572541e+01    2.112045e+00    2.116221e+00    2.120397e+00    1.430511e-01    7.781043e-01    7.884456e-02    2.724767e+00    8.709291e+03    0.000000e+00
    3.042000e+02    1.483855e+01    2.143100e+00    1.507934e+01    1.564542e+01    1.621151e+01    2.112797e+00    2.116971e+00    2.121145e+00    1.419698e-01    7.767255e-01    8.130465e-02    2.750796e+00    9.082151e+03    0.000000e+00
    3.041000e+02    1.178525e+01    2.137300e+00    1.555518e+01    1.613427e+01    1.671336e+01    2.113599e+00    2.117771e+00    2.121943e+00    1.408886e-01    7.752664e-01    8.384504e-02    2.777091e+00    9.471234e+03    0.000000e+00
    3.040000e+02    1.245685e+01    2.143800e+00    1.604672e+01    1.663910e+01    1.723149e+01    2.114452e+00    2.118622e+00    2.122792e+00    1.398071e-01    7.737243e-01    8.646851e-02    2.803656e+00    9.877258e+03    0.000000e+00
    3.039000e+02    1.227815e+01    2.134200e+00    1.655450e+01    1.716048e+01    1.776647e+01    2.115358e+00    2.119526e+00    2.123695e+00    1.387255e-01    7.720966e-01    8.917798e-02    2.830492e+00    1.030097e+04    0.000000e+00
    3.038000e+02    1.477885e+01    2.143200e+00    1.707910e+01    1.769899e+01    1.831888e+01    2.116319e+00    2.120485e+00    2.124652e+00    1.376433e-01    7.703802e-01    9.197644e-02    2.857602e+00    1.074316e+04    0.000000e+00
    3.037000e+02    1.296675e+01    2.144900e+00    1.762112e+01    1.825522e+01    1.888933e+01    2.117336e+00    2.121501e+00    2.125666e+00    1.365605e-01    7.685724e-01    9.486702e-02    2.884991e+00    1.120464e+04    0.000000e+00
    3.036000e+02    1.575015e+01    2.139100e+00    1.818116e+01    1.882981e+01    1.947845e+01    2.118412e+00    2.122575e+00    2.126738e+00    1.354770e-01    7.666701e-01    9.785296e-02    2.912660e+00    1.168627e+04    0.000000e+00
    3.035000e+02    1.573525e+01    2.136100e+00    1.875988e+01    1.942338e+01    2.008688e+01    2.119547e+00    2.123709e+00    2.127871e+00    1.343924e-01    7.646700e-01    1.009376e-01    2.940614e+00    1.218893e+04    0.000000e+00
    3.034000e+02    1.714535e+01    2.141100e+00    1.935794e+01    2.003662e+01    2.071530e+01    2.120745e+00    2.124906e+00    2.129066e+00    1.333066e-01    7.625690e-01    1.041244e-01    2.968854e+00    1.271358e+04    0.000000e+00
    3.033000e+02    1.598705e+01    2.149800e+00    1.997602e+01    2.067021e+01    2.136440e+01    2.122008e+00    2.126167e+00    2.130326e+00    1.322194e-01    7.603636e-01    1.074170e-01    2.997384e+00    1.326117e+04    0.000000e+00
    3.032000e+02    1.663795e+01    2.151100e+00    2.061483e+01    2.132487e+01    2.203490e+01    2.123336e+00    2.127495e+00    2.131653e+00    1.311307e-01    7.580503e-01    1.108191e-01    3.026208e+00    1.383273e+04    0.000000e+00
    3.031000e+02    1.903485e+01    2.152900e+00    2.127513e+01    2.200134e+01    2.272755e+01    2.124733e+00    2.128891e+00    2.133049e+00    1.300401e-01    7.556255e-01    1.143345e-01    3.055328e+00    1.442933e+04    0.000000e+00
    3.030000e+02    1.951035e+01    2.156800e+00    2.195765e+01    2.270039e+01    2.344312e+01    2.126202e+00    2.130359e+00    2.134516e+00    1.289474e-01    7.530853e-01    1.179672e-01    3.084747e+00    1.505208e+04    0.000000e+00
    3.029000e+02    1.956235e+01    2.150900e+00    2.266321e+01    2.342281e+01    2.418240e+01    2.127743e+00    2.131900e+00    2.136058e+00    1.278526e-01    7.504260e-01    1.217214e-01    3.114470e+00    1.570215e+04    0.000000e+00
    3.028000e+02    1.918495e+01    2.158000e+00    2.339261e+01    2.416942e+01    2.494623e+01    2.129360e+00    2.133517e+00    2.137675e+00    1.267552e-01    7.476435e-01    1.256014e-01    3.144499e+00    1.638074e+04    0.000000e+00
    3.027000e+02    2.268795e+01    2.160300e+00    2.414671e+01    2.494107e+01    2.573543e+01    2.131054e+00    2.135213e+00    2.139372e+00    1.256550e-01    7.447336e-01    1.296114e-01    3.174838e+00    1.708914e+04    0.000000e+00
    3.026000e+02    2.310735e+01    2.161700e+00    2.492636e+01    2.573863e+01    2.655091e+01    2.132830e+00    2.136990e+00    2.141150e+00    1.245518e-01    7.416921e-01    1.337561e-01    3.205490e+00    1.782868e+04    0.000000e+00
    3.025000e+02    2.684755e+01    2.157900e+00    2.573248e+01    2.656301e+01    2.739354e+01    2.134689e+00    2.138851e+00    2.143013e+00    1.234454e-01    7.385145e-01    1.380401e-01    3.236458e+00    1.860074e+04    0.000000e+00
    3.024000e+02    2.612815e+01    2.168700e+00    2.656598e+01    2.741513e+01    2.826428e+01    2.136634e+00    2.140798e+00    2.144963e+00    1.223354e-01    7.351963e-01    1.424683e-01    3.267746e+00    1.940678e+04    0.000000e+00
    3.023000e+02    2.621915e+01    2.169600e+00    2.742782e+01    2.829594e+01    2.916406e+01    2.138668e+00    2.142835e+00    2.147003e+00    1.212216e-01    7.317328e-01    1.470457e-01    3.299358e+00    2.024831e+04    0.000000e+00
    3.022000e+02    2.654225e+01    2.183100e+00    2.831897e+01    2.920643e+01    3.009389e+01    2.140793e+00    2.144965e+00    2.149137e+00    1.201036e-01    7.281192e-01    1.517772e-01    3.331296e+00    2.112693e+04    0.000000e+00
    3.021000e+02    2.841495e+01    2.166400e+00    2.924046e+01    3.014761e+01    3.105476e+01    2.143013e+00    2.147190e+00    2.151366e+00    1.189813e-01    7.243505e-01    1.566682e-01    3.363566e+00    2.204430e+04    0.000000e+00
    3.020000e+02    3.041785e+01    2.173400e+00    3.019330e+01    3.112050e+01    3.204771e+01    2.145331e+00    2.149513e+00    2.153696e+00    1.178542e-01    7.204218e-01    1.617241e-01    3.396169e+00    2.300215e+04    0.000000e+00
    3.019000e+02    3.312205e+01    2.179700e+00    3.117855e+01    3.212617e+01    3.307379e+01    2.147750e+00    2.151939e+00    2.156127e+00    1.167220e-01    7.163278e-01    1.669502e-01    3.429111e+00    2.400229e+04    0.000000e+00
    3.018000e+02    3.448005e+01    2.185000e+00    3.219728e+01    3.316569e+01    3.413410e+01    2.150273e+00    2.154469e+00    2.158666e+00    1.155845e-01    7.120632e-01    1.723523e-01    3.462394e+00    2.504662e+04    0.000000e+00
    3.017000e+02    3.566255e+01    2.184400e+00    3.325060e+01    3.424016e+01    3.522971e+01    2.152903e+00    2.157108e+00    2.161313e+00    1.144412e-01    7.076228e-01    1.779360e-01    3.496023e+00    2.613713e+04    0.000000e+00
    3.016000e+02    3.837495e+01    2.194300e+00    3.433961e+01    3.535068e+01    3.636176e+01    2.155643e+00    2.159858e+00    2.164073e+00    1.132920e-01    7.030010e-01    1.837071e-01    3.530001e+00    2.727590e+04    0.000000e+00
    3.015000e+02    3.952355e+01    2.206600e+00    3.546544e+01    3.649840e+01    3.753137e+01    2.158497e+00    2.162723e+00    2.166950e+00    1.121363e-01    6.981923e-01    1.896714e-01    3.564332e+00    2.846508e+04    0.000000e+00
    3.014000e+02    4.075855e+01    2.208900e+00    3.662922e+01    3.768445e+01    3.873968e+01    2.161468e+00    2.165707e+00    2.169947e+00    1.109739e-01    6.931911e-01    1.958350e-01    3.599020e+00    2.970695e+04    0.000000e+00
